qualifyId,year,raceId,driverId,constructorId,number,position,q1,q2,q3
4324,2020,Hungarian Grand Prix,gasly,alphatauri,10,10,1:15.767,1:15.508,
4325,2020,Hungarian Grand Prix,ricciardo,renault,3,11,1:15.848,1:15.661,
4326,2020,Hungarian Grand Prix,russell,williams,63,12,1:15.585,1:15.698,
4327,2020,Hungarian Grand Prix,albon,red_bull,23,13,1:15.722,1:15.715,
4328,2020,Hungarian Grand Prix,ocon,renault,31,14,1:15.719,1:15.742,
4329,2020,Hungarian Grand Prix,latifi,williams,6,15,1:16.105,1:16.544,
4330,2020,Hungarian Grand Prix,kevin_magnussen,haas,20,16,1:16.152,,
4331,2020,Hungarian Grand Prix,kvyat,alphatauri,26,17,1:16.204,,
4332,2020,Hungarian Grand Prix,grosjean,haas,8,18,1:16.407,,
4333,2020,Hungarian Grand Prix,giovinazzi,alfa,99,19,1:16.506,,
4334,2020,Hungarian Grand Prix,raikkonen,alfa,7,20,1:16.614,,
4335,2020,British Grand Prix,hamilton,mercedes,44,1,1:25.900,1:25.347,1:24.303
4336,2020,British Grand Prix,bottas,mercedes,77,2,1:25.801,1:25.015,1:24.616
4337,2020,British Grand Prix,max_verstappen,red_bull,33,3,1:26.115,1:26.144,1:25.325
4338,2020,British Grand Prix,leclerc,ferrari,16,4,1:26.550,1:26.203,1:25.427
4339,2020,British Grand Prix,norris,mclaren,4,5,1:26.855,1:26.420,1:25.782
4340,2020,British Grand Prix,stroll,racing_point,18,6,1:26.243,1:26.501,1:25.839
4341,2020,British Grand Prix,sainz,mclaren,55,7,1:26.715,1:26.149,1:25.965
4342,2020,British Grand Prix,ricciardo,renault,3,8,1:26.677,1:26.339,1:26.009
4343,2020,British Grand Prix,ocon,renault,31,9,1:26.396,1:26.252,1:26.209
4344,2020,British Grand Prix,vettel,ferrari,5,10,1:26.469,1:26.455,1:26.339
4345,2020,British Grand Prix,gasly,alphatauri,10,11,1:26.343,1:26.501,
4346,2020,British Grand Prix,albon,red_bull,23,12,1:26.565,1:26.545,
4347,2020,British Grand Prix,hulkenberg,racing_point,27,13,1:26.327,1:26.566,
4348,2020,British Grand Prix,kvyat,alphatauri,26,14,1:26.774,1:26.744,
4349,2020,British Grand Prix,russell,williams,63,15,1:26.732,1:27.092,
4350,2020,British Grand Prix,kevin_magnussen,haas,20,16,1:27.158,,
4351,2020,British Grand Prix,giovinazzi,alfa,99,17,1:27.164,,
4352,2020,British Grand Prix,raikkonen,alfa,7,18,1:27.366,,
4353,2020,British Grand Prix,grosjean,haas,8,19,1:27.643,,
4354,2020,British Grand Prix,latifi,williams,6,20,1:27.705,,
4355,2020,70th Anniversary Grand Prix,bottas,mercedes,77,1,1:26.738,1:25.785,1:25.154
4356,2020,70th Anniversary Grand Prix,hamilton,mercedes,44,2,1:26.818,1:26.266,1:25.217
4357,2020,70th Anniversary Grand Prix,hulkenberg,racing_point,27,3,1:27.279,1:26.261,1:26.082
4358,2020,70th Anniversary Grand Prix,max_verstappen,red_bull,33,4,1:27.154,1:26.779,1:26.176
4359,2020,70th Anniversary Grand Prix,ricciardo,renault,3,5,1:27.442,1:26.636,1:26.297
4360,2020,70th Anniversary Grand Prix,stroll,racing_point,18,6,1:27.187,1:26.674,1:26.428
4361,2020,70th Anniversary Grand Prix,gasly,alphatauri,10,7,1:27.154,1:26.523,1:26.534
4362,2020,70th Anniversary Grand Prix,leclerc,ferrari,16,8,1:27.427,1:26.709,1:26.614
4363,2020,70th Anniversary Grand Prix,albon,red_bull,23,9,1:27.153,1:26.642,1:26.669
4364,2020,70th Anniversary Grand Prix,norris,mclaren,4,10,1:27.217,1:26.885,1:26.778
4365,2020,70th Anniversary Grand Prix,ocon,renault,31,11,1:27.278,1:27.011,
4366,2020,70th Anniversary Grand Prix,vettel,ferrari,5,12,1:27.612,1:27.078,
4367,2020,70th Anniversary Grand Prix,sainz,mclaren,55,13,1:27.450,1:27.083,
4368,2020,70th Anniversary Grand Prix,grosjean,haas,8,14,1:27.519,1:27.254,
4369,2020,70th Anniversary Grand Prix,russell,williams,63,15,1:27.757,1:27.455,
4370,2020,70th Anniversary Grand Prix,kvyat,alphatauri,26,16,1:27.882,,
4371,2020,70th Anniversary Grand Prix,kevin_magnussen,haas,20,17,1:28.236,,
4372,2020,70th Anniversary Grand Prix,latifi,williams,6,18,1:28.430,,
4373,2020,70th Anniversary Grand Prix,giovinazzi,alfa,99,19,1:28.433,,
4374,2020,70th Anniversary Grand Prix,raikkonen,alfa,7,20,1:28.493,,
4375,2020,Spanish Grand Prix,hamilton,mercedes,44,1,1:16.872,1:16.013,1:15.584
4376,2020,Spanish Grand Prix,bottas,mercedes,77,2,1:17.243,1:16.152,1:15.643
4377,2020,Spanish Grand Prix,max_verstappen,red_bull,33,3,1:17.213,1:16.518,1:16.292
4378,2020,Spanish Grand Prix,perez,racing_point,11,4,1:17.117,1:16.936,1:16.482
4379,2020,Spanish Grand Prix,stroll,racing_point,18,5,1:17.316,1:16.666,1:16.589
4380,2020,Spanish Grand Prix,albon,red_bull,23,6,1:17.419,1:17.163,1:17.029
4381,2020,Spanish Grand Prix,sainz,mclaren,55,7,1:17.438,1:16.876,1:17.044
4382,2020,Spanish Grand Prix,norris,mclaren,4,8,1:17.577,1:17.166,1:17.084
4383,2020,Spanish Grand Prix,leclerc,ferrari,16,9,1:17.256,1:16.953,1:17.087
4384,2020,Spanish Grand Prix,gasly,alphatauri,10,10,1:17.356,1:16.800,1:17.136
4385,2020,Spanish Grand Prix,vettel,ferrari,5,11,1:17.573,1:17.168,
4386,2020,Spanish Grand Prix,kvyat,alphatauri,26,12,1:17.676,1:17.192,
4387,2020,Spanish Grand Prix,ricciardo,renault,3,13,1:17.667,1:17.198,
4388,2020,Spanish Grand Prix,raikkonen,alfa,7,14,1:17.797,1:17.386,
4389,2020,Spanish Grand Prix,ocon,renault,31,15,1:17.765,1:17.567,
4390,2020,Spanish Grand Prix,kevin_magnussen,haas,20,16,1:17.908,,
4391,2020,Spanish Grand Prix,grosjean,haas,8,17,1:18.089,,
4392,2020,Spanish Grand Prix,russell,williams,63,18,1:18.099,,
4393,2020,Spanish Grand Prix,latifi,williams,6,19,1:18.532,,
4394,2020,Spanish Grand Prix,giovinazzi,alfa,99,20,1:18.697,,
4395,2020,Belgian Grand Prix,hamilton,mercedes,44,1,1:42.323,1:42.014,1:41.252
4396,2020,Belgian Grand Prix,bottas,mercedes,77,2,1:42.534,1:42.126,1:41.763
4397,2020,Belgian Grand Prix,max_verstappen,red_bull,33,3,1:43.197,1:42.473,1:41.778
4398,2020,Belgian Grand Prix,ricciardo,renault,3,4,1:43.309,1:42.487,1:42.061
4399,2020,Belgian Grand Prix,albon,red_bull,23,5,1:43.418,1:42.193,1:42.264
4400,2020,Belgian Grand Prix,ocon,renault,31,6,1:43.505,1:42.534,1:42.396
4401,2020,Belgian Grand Prix,sainz,mclaren,55,7,1:43.322,1:42.478,1:42.438
4402,2020,Belgian Grand Prix,perez,racing_point,11,8,1:43.349,1:42.670,1:42.532
4403,2020,Belgian Grand Prix,stroll,racing_point,18,9,1:43.265,1:42.491,1:42.603
4404,2020,Belgian Grand Prix,norris,mclaren,4,10,1:43.514,1:42.722,1:42.657
4405,2020,Belgian Grand Prix,kvyat,alphatauri,26,11,1:43.267,1:42.730,
4406,2020,Belgian Grand Prix,gasly,alphatauri,10,12,1:43.262,1:42.745,
4407,2020,Belgian Grand Prix,leclerc,ferrari,16,13,1:43.656,1:42.996,
4408,2020,Belgian Grand Prix,vettel,ferrari,5,14,1:43.567,1:43.261,
4409,2020,Belgian Grand Prix,russell,williams,63,15,1:43.630,1:43.468,
4410,2020,Belgian Grand Prix,raikkonen,alfa,7,16,1:43.743,,
4411,2020,Belgian Grand Prix,grosjean,haas,8,17,1:43.838,,
4412,2020,Belgian Grand Prix,giovinazzi,alfa,99,18,1:43.950,,
4413,2020,Belgian Grand Prix,latifi,williams,6,19,1:44.138,,
4414,2020,Belgian Grand Prix,kevin_magnussen,haas,20,20,1:44.314,,
4415,2020,Italian Grand Prix,hamilton,mercedes,44,1,1:19.514,1:19.092,1:18.887
4416,2020,Italian Grand Prix,bottas,mercedes,77,2,1:19.786,1:18.952,1:18.956
4417,2020,Italian Grand Prix,sainz,mclaren,55,3,1:20.099,1:19.705,1:19.695
4418,2020,Italian Grand Prix,perez,racing_point,11,4,1:20.048,1:19.718,1:19.720
4419,2020,Italian Grand Prix,max_verstappen,red_bull,33,5,1:20.193,1:19.780,1:19.795
4420,2020,Italian Grand Prix,norris,mclaren,4,6,1:20.344,1:19.962,1:19.820
4421,2020,Italian Grand Prix,ricciardo,renault,3,7,1:20.548,1:20.031,1:19.864
4422,2020,Italian Grand Prix,stroll,racing_point,18,8,1:20.400,1:19.924,1:20.049
4423,2020,Italian Grand Prix,albon,red_bull,23,9,1:21.104,1:20.064,1:20.090
4424,2020,Italian Grand Prix,gasly,alphatauri,10,10,1:20.145,1:19.909,1:20.177
4425,2020,Italian Grand Prix,kvyat,alphatauri,26,11,1:20.307,1:20.169,
4426,2020,Italian Grand Prix,ocon,renault,31,12,1:20.747,1:20.234,
4427,2020,Italian Grand Prix,leclerc,ferrari,16,13,1:20.443,1:20.273,
4428,2020,Italian Grand Prix,raikkonen,alfa,7,14,1:21.010,1:20.926,
4429,2020,Italian Grand Prix,kevin_magnussen,haas,20,15,1:20.869,1:21.573,
4430,2020,Italian Grand Prix,grosjean,haas,8,16,1:21.139,,
4431,2020,Italian Grand Prix,vettel,ferrari,5,17,1:21.151,,
4432,2020,Italian Grand Prix,giovinazzi,alfa,99,18,1:21.206,,
4433,2020,Italian Grand Prix,russell,williams,63,19,1:21.587,,
4434,2020,Italian Grand Prix,latifi,williams,6,20,1:21.717,,
4435,2020,Tuscan Grand Prix,hamilton,mercedes,44,1,1:15.778,1:15.309,1:15.144
4436,2020,Tuscan Grand Prix,bottas,mercedes,77,2,1:15.749,1:15.322,1:15.203
4437,2020,Tuscan Grand Prix,max_verstappen,red_bull,33,3,1:16.335,1:15.471,1:15.509
4438,2020,Tuscan Grand Prix,albon,red_bull,23,4,1:16.527,1:15.914,1:15.954
4439,2020,Tuscan Grand Prix,leclerc,ferrari,16,5,1:16.698,1:16.324,1:16.270
4440,2020,Tuscan Grand Prix,perez,racing_point,11,6,1:16.596,1:16.489,1:16.311
4441,2020,Tuscan Grand Prix,stroll,racing_point,18,7,1:16.701,1:16.271,1:16.356
4442,2020,Tuscan Grand Prix,ricciardo,renault,3,8,1:16.981,1:16.243,1:16.543
4443,2020,Tuscan Grand Prix,sainz,mclaren,55,9,1:16.993,1:16.522,1:17.870
4444,2020,Tuscan Grand Prix,ocon,renault,31,10,1:16.825,1:16.297,
4445,2020,Tuscan Grand Prix,norris,mclaren,4,11,1:16.895,1:16.640,
4446,2020,Tuscan Grand Prix,kvyat,alphatauri,26,12,1:16.928,1:16.854,
4447,2020,Tuscan Grand Prix,raikkonen,alfa,7,13,1:17.059,1:16.854,
4448,2020,Tuscan Grand Prix,vettel,ferrari,5,14,1:17.072,1:16.858,
4449,2020,Tuscan Grand Prix,grosjean,haas,8,15,1:17.069,1:17.254,
4450,2020,Tuscan Grand Prix,gasly,alphatauri,10,16,1:17.125,,
4451,2020,Tuscan Grand Prix,giovinazzi,alfa,99,17,1:17.220,,
4452,2020,Tuscan Grand Prix,russell,williams,63,18,1:17.232,,
4453,2020,Tuscan Grand Prix,latifi,williams,6,19,1:17.320,,
4454,2020,Tuscan Grand Prix,kevin_magnussen,haas,20,20,1:17.348,,
4455,2020,Russian Grand Prix,hamilton,mercedes,44,1,1:32.983,1:32.835,1:31.304
4456,2020,Russian Grand Prix,max_verstappen,red_bull,33,2,1:33.630,1:33.157,1:31.867
4457,2020,Russian Grand Prix,bottas,mercedes,77,3,1:32.656,1:32.405,1:31.956
4458,2020,Russian Grand Prix,perez,racing_point,11,4,1:33.704,1:33.038,1:32.317
4459,2020,Russian Grand Prix,ricciardo,renault,3,5,1:33.650,1:32.218,1:32.364
4460,2020,Russian Grand Prix,sainz,mclaren,55,6,1:33.967,1:32.757,1:32.550
4461,2020,Russian Grand Prix,ocon,renault,31,7,1:33.557,1:33.196,1:32.624
4462,2020,Russian Grand Prix,norris,mclaren,4,8,1:33.804,1:33.081,1:32.847
4463,2020,Russian Grand Prix,gasly,alphatauri,10,9,1:33.734,1:33.139,1:33.000
4464,2020,Russian Grand Prix,albon,red_bull,23,10,1:33.919,1:33.153,1:33.008
4465,2020,Russian Grand Prix,leclerc,ferrari,16,11,1:34.071,1:33.239,
4466,2020,Russian Grand Prix,kvyat,alphatauri,26,12,1:33.511,1:33.249,
4467,2020,Russian Grand Prix,stroll,racing_point,18,13,1:33.852,1:33.364,
4468,2020,Russian Grand Prix,russell,williams,63,14,1:34.020,1:33.583,
4469,2020,Russian Grand Prix,vettel,ferrari,5,15,1:34.134,1:33.609,
4470,2020,Russian Grand Prix,grosjean,haas,8,16,1:34.592,,
4471,2020,Russian Grand Prix,giovinazzi,alfa,99,17,1:34.594,,
4472,2020,Russian Grand Prix,kevin_magnussen,haas,20,18,1:34.681,,
4473,2020,Russian Grand Prix,latifi,williams,6,19,1:35.066,,
4474,2020,Russian Grand Prix,raikkonen,alfa,7,20,1:35.267,,
4475,2020,Eifel Grand Prix,bottas,mercedes,77,1,1:26.573,1:25.971,1:25.269
4476,2020,Eifel Grand Prix,hamilton,mercedes,44,2,1:26.620,1:25.390,1:25.525
4477,2020,Eifel Grand Prix,max_verstappen,red_bull,33,3,1:26.319,1:25.467,1:25.562
4478,2020,Eifel Grand Prix,leclerc,ferrari,16,4,1:26.857,1:26.240,1:26.035
4479,2020,Eifel Grand Prix,albon,red_bull,23,5,1:27.126,1:26.285,1:26.047
4480,2020,Eifel Grand Prix,ricciardo,renault,3,6,1:26.836,1:26.096,1:26.223
4481,2020,Eifel Grand Prix,ocon,renault,31,7,1:27.086,1:26.364,1:26.242
4482,2020,Eifel Grand Prix,norris,mclaren,4,8,1:26.829,1:26.316,1:26.458
4483,2020,Eifel Grand Prix,perez,racing_point,11,9,1:27.120,1:26.330,1:26.704
4484,2020,Eifel Grand Prix,sainz,mclaren,55,10,1:27.378,1:26.361,1:26.709
4485,2020,Eifel Grand Prix,vettel,ferrari,5,11,1:27.107,1:26.738,
4486,2020,Eifel Grand Prix,gasly,alphatauri,10,12,1:27.072,1:26.776,
4487,2020,Eifel Grand Prix,kvyat,alphatauri,26,13,1:27.285,1:26.848,
4488,2020,Eifel Grand Prix,giovinazzi,alfa,99,14,1:27.532,1:26.936,
4489,2020,Eifel Grand Prix,kevin_magnussen,haas,20,15,1:27.231,1:27.125,
4490,2020,Eifel Grand Prix,grosjean,haas,8,16,1:27.552,,
4491,2020,Eifel Grand Prix,russell,williams,63,17,1:27.564,,
4492,2020,Eifel Grand Prix,latifi,williams,6,18,1:27.812,,
4493,2020,Eifel Grand Prix,raikkonen,alfa,7,19,1:27.817,,
4494,2020,Eifel Grand Prix,hulkenberg,racing_point,27,20,1:28.021,,
4495,2020,Portuguese Grand Prix,hamilton,mercedes,44,1,1:16.828,1:16.824,1:16.652
4496,2020,Portuguese Grand Prix,bottas,mercedes,77,2,1:16.945,1:16.466,1:16.754
4497,2020,Portuguese Grand Prix,max_verstappen,red_bull,33,3,1:16.879,1:17.038,1:16.904
4498,2020,Portuguese Grand Prix,leclerc,ferrari,16,4,1:17.421,1:17.367,1:17.090
4499,2020,Portuguese Grand Prix,perez,racing_point,11,5,1:17.370,1:17.129,1:17.223
4500,2020,Portuguese Grand Prix,albon,red_bull,23,6,1:17.435,1:17.411,1:17.437
4501,2020,Portuguese Grand Prix,sainz,mclaren,55,7,1:17.627,1:17.183,1:17.520
4502,2020,Portuguese Grand Prix,norris,mclaren,4,8,1:17.547,1:17.321,1:17.525
4503,2020,Portuguese Grand Prix,gasly,alphatauri,10,9,1:17.209,1:17.367,1:17.803
4504,2020,Portuguese Grand Prix,ricciardo,renault,3,10,1:17.621,1:17.481,
4505,2020,Portuguese Grand Prix,ocon,renault,31,11,1:17.775,1:17.614,
4506,2020,Portuguese Grand Prix,stroll,racing_point,18,12,1:17.667,1:17.626,
4507,2020,Portuguese Grand Prix,kvyat,alphatauri,26,13,1:17.841,1:17.728,
4508,2020,Portuguese Grand Prix,russell,williams,63,14,1:17.931,1:17.788,
4509,2020,Portuguese Grand Prix,vettel,ferrari,5,15,1:17.446,1:17.919,
4510,2020,Portuguese Grand Prix,raikkonen,alfa,7,16,1:18.201,,
4511,2020,Portuguese Grand Prix,giovinazzi,alfa,99,17,1:18.323,,
4512,2020,Portuguese Grand Prix,grosjean,haas,8,18,1:18.364,,
4513,2020,Portuguese Grand Prix,kevin_magnussen,haas,20,19,1:18.508,,
4514,2020,Portuguese Grand Prix,latifi,williams,6,20,1:18.777,,
4515,2020,Emilia Romagna Grand Prix,bottas,mercedes,77,1,1:14.221,1:14.585,1:13.609
4516,2020,Emilia Romagna Grand Prix,hamilton,mercedes,44,2,1:14.229,1:14.643,1:13.706
4517,2020,Emilia Romagna Grand Prix,max_verstappen,red_bull,33,3,1:15.034,1:14.974,1:14.176
4518,2020,Emilia Romagna Grand Prix,gasly,alphatauri,10,4,1:15.183,1:14.681,1:14.502
4519,2020,Emilia Romagna Grand Prix,ricciardo,renault,3,5,1:15.474,1:14.953,1:14.520
4520,2020,Emilia Romagna Grand Prix,albon,red_bull,23,6,1:15.402,1:14.745,1:14.572
4521,2020,Emilia Romagna Grand Prix,leclerc,ferrari,16,7,1:15.123,1:15.017,1:14.616
4522,2020,Emilia Romagna Grand Prix,kvyat,alphatauri,26,8,1:15.412,1:15.022,1:14.696
4523,2020,Emilia Romagna Grand Prix,norris,mclaren,4,9,1:15.274,1:15.051,1:14.814
4524,2020,Emilia Romagna Grand Prix,sainz,mclaren,55,10,1:15.528,1:15.027,1:14.911
4525,2020,Emilia Romagna Grand Prix,perez,racing_point,11,11,1:15.407,1:15.061,
4526,2020,Emilia Romagna Grand Prix,ocon,renault,31,12,1:15.352,1:15.201,
4527,2020,Emilia Romagna Grand Prix,russell,williams,63,13,1:15.760,1:15.323,
4528,2020,Emilia Romagna Grand Prix,vettel,ferrari,5,14,1:15.571,1:15.385,
4529,2020,Emilia Romagna Grand Prix,stroll,racing_point,18,15,1:15.822,1:15.494,
4530,2020,Emilia Romagna Grand Prix,grosjean,haas,8,16,1:15.918,,
4531,2020,Emilia Romagna Grand Prix,kevin_magnussen,haas,20,17,1:15.939,,
4532,2020,Emilia Romagna Grand Prix,raikkonen,alfa,7,18,1:15.953,,
4533,2020,Emilia Romagna Grand Prix,latifi,williams,6,19,1:15.987,,
4534,2020,Emilia Romagna Grand Prix,giovinazzi,alfa,99,20,1:16.208,,
4535,2020,Turkish Grand Prix,stroll,racing_point,18,1,2:07.467,1:53.372,1:47.765
4536,2020,Turkish Grand Prix,max_verstappen,red_bull,33,2,1:57.485,1:50.293,1:48.055
4537,2020,Turkish Grand Prix,perez,racing_point,11,3,2:07.614,1:54.097,1:49.321
4538,2020,Turkish Grand Prix,albon,red_bull,23,4,1:59.431,1:52.282,1:50.448
4539,2020,Turkish Grand Prix,ricciardo,renault,3,5,2:05.598,1:54.278,1:51.595
4540,2020,Turkish Grand Prix,hamilton,mercedes,44,6,2:07.599,1:52.709,1:52.560
4541,2020,Turkish Grand Prix,ocon,renault,31,7,2:06.115,1:53.657,1:52.622
4542,2020,Turkish Grand Prix,raikkonen,alfa,7,8,2:01.249,1:53.793,1:52.745
4543,2020,Turkish Grand Prix,bottas,mercedes,77,9,2:07.001,1:53.767,1:53.258
4544,2020,Turkish Grand Prix,giovinazzi,alfa,99,10,2:07.341,1:53.431,1:57.226
4545,2020,Turkish Grand Prix,norris,mclaren,4,11,2:07.167,1:54.945,
4546,2020,Turkish Grand Prix,vettel,ferrari,5,12,2:03.356,1:55.169,
4547,2020,Turkish Grand Prix,sainz,mclaren,55,13,2:07.489,1:55.410,
4548,2020,Turkish Grand Prix,leclerc,ferrari,16,14,2:04.464,1:56.696,
4549,2020,Turkish Grand Prix,gasly,alphatauri,10,15,2:05.579,1:58.556,
4550,2020,Turkish Grand Prix,kevin_magnussen,haas,20,16,2:08.007,,
4551,2020,Turkish Grand Prix,kvyat,alphatauri,26,17,2:09.070,,
4552,2020,Turkish Grand Prix,russell,williams,63,18,2:10.017,,
4553,2020,Turkish Grand Prix,grosjean,haas,8,19,2:12.909,,
4554,2020,Turkish Grand Prix,latifi,williams,6,20,2:21.611,,
4555,2020,Bahrain Grand Prix,hamilton,mercedes,44,1,1:28.343,1:27.586,1:27.264
4556,2020,Bahrain Grand Prix,bottas,mercedes,77,2,1:28.767,1:28.063,1:27.553
4557,2020,Bahrain Grand Prix,max_verstappen,red_bull,33,3,1:28.885,1:28.025,1:27.678
4558,2020,Bahrain Grand Prix,albon,red_bull,23,4,1:28.732,1:28.749,1:28.274
4559,2020,Bahrain Grand Prix,perez,racing_point,11,5,1:29.178,1:28.894,1:28.322
4560,2020,Bahrain Grand Prix,ricciardo,renault,3,6,1:29.005,1:28.648,1:28.417
4561,2020,Bahrain Grand Prix,ocon,renault,31,7,1:29.203,1:28.937,1:28.419
4562,2020,Bahrain Grand Prix,gasly,alphatauri,10,8,1:28.971,1:29.008,1:28.448
4563,2020,Bahrain Grand Prix,norris,mclaren,4,9,1:29.464,1:28.877,1:28.542
4564,2020,Bahrain Grand Prix,kvyat,alphatauri,26,10,1:29.158,1:28.944,1:28.618
4565,2020,Bahrain Grand Prix,vettel,ferrari,5,11,1:29.142,1:29.149,
4566,2020,Bahrain Grand Prix,leclerc,ferrari,16,12,1:29.137,1:29.165,
4567,2020,Bahrain Grand Prix,stroll,racing_point,18,13,1:28.679,1:29.557,
4568,2020,Bahrain Grand Prix,russell,williams,63,14,1:29.294,1:31.218,
4569,2020,Bahrain Grand Prix,sainz,mclaren,55,15,1:28.975,,
4570,2020,Bahrain Grand Prix,giovinazzi,alfa,99,16,1:29.491,,
4571,2020,Bahrain Grand Prix,raikkonen,alfa,7,17,1:29.810,,
4572,2020,Bahrain Grand Prix,kevin_magnussen,haas,20,18,1:30.111,,
4573,2020,Bahrain Grand Prix,grosjean,haas,8,19,1:30.138,,
4574,2020,Bahrain Grand Prix,latifi,williams,6,20,1:30.182,,
4575,2020,Sakhir Grand Prix,bottas,mercedes,77,1,0:53.904,0:53.803,0:53.377
4576,2020,Sakhir Grand Prix,russell,mercedes,63,2,0:54.160,0:53.819,0:53.403
4577,2020,Sakhir Grand Prix,max_verstappen,red_bull,33,3,0:54.037,0:53.647,0:53.433
4578,2020,Sakhir Grand Prix,leclerc,ferrari,16,4,0:54.249,0:53.825,0:53.613
4579,2020,Sakhir Grand Prix,perez,racing_point,11,5,0:54.236,0:53.787,0:53.790
4580,2020,Sakhir Grand Prix,kvyat,alphatauri,26,6,0:54.346,0:53.856,0:53.906
4581,2020,Sakhir Grand Prix,ricciardo,renault,3,7,0:54.388,0:53.871,0:53.957
4582,2020,Sakhir Grand Prix,sainz,mclaren,55,8,0:54.450,0:53.818,0:54.010
4583,2020,Sakhir Grand Prix,gasly,alphatauri,10,9,0:54.207,0:53.941,0:54.154
4584,2020,Sakhir Grand Prix,stroll,racing_point,18,10,0:54.595,0:53.840,0:54.200
4585,2020,Sakhir Grand Prix,ocon,renault,31,11,0:54.309,0:53.995,
4586,2020,Sakhir Grand Prix,albon,red_bull,23,12,0:54.620,0:54.026,
4587,2020,Sakhir Grand Prix,vettel,ferrari,5,13,0:54.301,0:54.175,
4588,2020,Sakhir Grand Prix,giovinazzi,alfa,99,14,0:54.523,0:54.377,
4589,2020,Sakhir Grand Prix,norris,mclaren,4,15,0:54.194,0:54.693,
4590,2020,Sakhir Grand Prix,kevin_magnussen,haas,20,16,0:54.705,,
4591,2020,Sakhir Grand Prix,latifi,williams,6,17,0:54.796,,
4592,2020,Sakhir Grand Prix,aitken,williams,89,18,0:54.892,,
4593,2020,Sakhir Grand Prix,raikkonen,alfa,7,19,0:54.963,,
4594,2020,Sakhir Grand Prix,pietro_fittipaldi,haas,51,20,0:55.426,,
4595,2020,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,1,1:35.993,1:35.641,1:35.246
4596,2020,Abu Dhabi Grand Prix,bottas,mercedes,77,2,1:35.699,1:35.527,1:35.271
4597,2020,Abu Dhabi Grand Prix,hamilton,mercedes,44,3,1:35.528,1:35.466,1:35.332
4598,2020,Abu Dhabi Grand Prix,norris,mclaren,4,4,1:36.016,1:35.849,1:35.497
4599,2020,Abu Dhabi Grand Prix,albon,red_bull,23,5,1:36.106,1:35.654,1:35.571
4600,2020,Abu Dhabi Grand Prix,sainz,mclaren,55,6,1:36.517,1:36.192,1:35.815
4601,2020,Abu Dhabi Grand Prix,kvyat,alphatauri,26,7,1:36.459,1:36.214,1:35.963
4602,2020,Abu Dhabi Grand Prix,stroll,racing_point,18,8,1:36.502,1:36.143,1:36.046
4603,2020,Abu Dhabi Grand Prix,leclerc,ferrari,16,9,1:35.881,1:35.932,1:36.065
4604,2020,Abu Dhabi Grand Prix,gasly,alphatauri,10,10,1:36.545,1:36.282,1:36.242
4605,2020,Abu Dhabi Grand Prix,ocon,renault,31,11,1:36.783,1:36.359,
4606,2020,Abu Dhabi Grand Prix,ricciardo,renault,3,12,1:36.704,1:36.406,
4607,2020,Abu Dhabi Grand Prix,vettel,ferrari,5,13,1:36.655,1:36.631,
4608,2020,Abu Dhabi Grand Prix,giovinazzi,alfa,99,14,1:37.075,1:38.248,
4609,2020,Abu Dhabi Grand Prix,perez,racing_point,11,15,1:36.034,,
4610,2020,Abu Dhabi Grand Prix,raikkonen,alfa,7,16,1:37.555,,
4611,2020,Abu Dhabi Grand Prix,kevin_magnussen,haas,20,17,1:37.863,,
4612,2020,Abu Dhabi Grand Prix,russell,williams,63,18,1:38.045,,
4613,2020,Abu Dhabi Grand Prix,pietro_fittipaldi,haas,51,19,1:38.173,,
4614,2020,Abu Dhabi Grand Prix,latifi,williams,6,20,1:38.443,,
4615,2021,Bahrain Grand Prix,max_verstappen,red_bull,33,1,1:30.499,1:30.318,1:28.997
4616,2021,Bahrain Grand Prix,hamilton,mercedes,44,2,1:30.617,1:30.085,1:29.385
4617,2021,Bahrain Grand Prix,bottas,mercedes,77,3,1:31.200,1:30.186,1:29.586
4618,2021,Bahrain Grand Prix,leclerc,ferrari,16,4,1:30.691,1:30.010,1:29.678
4619,2021,Bahrain Grand Prix,gasly,alphatauri,10,5,1:30.848,1:30.513,1:29.809
4620,2021,Bahrain Grand Prix,ricciardo,mclaren,3,6,1:30.795,1:30.222,1:29.927
4621,2021,Bahrain Grand Prix,norris,mclaren,4,7,1:30.902,1:30.099,1:29.974
4622,2021,Bahrain Grand Prix,sainz,ferrari,55,8,1:31.653,1:30.009,1:30.215
4623,2021,Bahrain Grand Prix,alonso,alpine,14,9,1:30.863,1:30.595,1:30.249
4624,2021,Bahrain Grand Prix,stroll,aston_martin,18,10,1:31.261,1:30.624,1:30.601
4625,2021,Bahrain Grand Prix,perez,red_bull,11,11,1:31.165,1:30.659,
4626,2021,Bahrain Grand Prix,giovinazzi,alfa,99,12,1:30.998,1:30.708,
4627,2021,Bahrain Grand Prix,tsunoda,alphatauri,22,13,1:30.607,1:31.203,
4628,2021,Bahrain Grand Prix,raikkonen,alfa,7,14,1:31.547,1:31.238,
4629,2021,Bahrain Grand Prix,russell,williams,63,15,1:31.316,1:33.430,
4630,2021,Bahrain Grand Prix,ocon,alpine,31,16,1:31.724,,
4631,2021,Bahrain Grand Prix,latifi,williams,6,17,1:31.936,,
4632,2021,Bahrain Grand Prix,vettel,aston_martin,5,18,1:32.056,,
